"Run 1: Time (s)";"Run 1: Sound Level (dB)";"Run 2: Time (s)";"Run 2: Sound Level (dB)";"Run 3: Time (s)";"Run 3: Sound Level (dB)";"Run 4: Time (s)";"Run 4: Sound Level (dB)";"Run 5: Time (s)";"Run 5: Sound Level (dB)";"Run 6: Time (s)";"Run 6: Sound Level (dB)";"Run 7: Time (s)";"Run 7: Sound Level (dB)";"Run 8: Time (s)";"Run 8: Sound Level (dB)";"Run 9: Time (s)";"Run 9: Sound Level (dB)"
1,2;63,8408996292;1,2;62,8733637509;1,2;64,467470278;1,2;67,8634416801;1,2;69,3816486846;1,2;68,8285602997;1,2;67,7591857717;1,2;66,0612944482;1,2;65,6021419426
1,3;63,8408996292;1,3;62,8497112789;1,3;64,4419064802;1,3;67,8634416801;1,3;69,3816486846;1,3;68,8552803737;1,3;67,7591857717;1,3;66,0612944482;1,3;65,6021419426
1,4;63,8408996292;1,4;62,702021602;1,4;64,4419064802;1,4;67,8634416801;1,4;69,3816486846;1,4;68,8552803737;1,4;67,7856286312;1,4;66,0612944482;1,4;65,6021419426
1,5;63,8408996292;1,5;62,7256359297;1,5;64,4419064802;1,5;67,8634416801;1,5;69,3816486846;1,5;68,8552803737;1,5;67,7591857717;1,5;66,0612944482;1,5;65,5777956238
1,6;63,8663009081;1,6;62,75073284;1,6;64,467470278;1,6;67,8634416801;1,6;69,3816486846;1,6;68,8552803737;1,6;67,7591857717;1,6;66,0612944482;1,6;65,6021419426
1,7;63,8408996292;1,7;62,8245872145;1,7;64,467470278;1,7;67,8899116937;1,7;69,3816486846;1,7;68,8285602997;1,7;67,7343046683;1,7;66,0612944482;1,7;65,6021419426
1,8;63,8408996292;1,8;62,8733637509;1,8;64,4419064802;1,8;67,9148309415;1,8;69,4085110135;1,8;68,8552803737;1,8;67,7343046683;1,8;66,0612944482;1,8;65,6021419426
1,9;63,8663009081;1,9;62,8985011896;1,9;64,4419064802;1,9;67,8634416801;1,9;69,3816486846;1,9;68,8552803737;1,9;67,7343046683;1,9;66,0612944482;1,9;65,6021419426
2;63,8408996292;2;62,8985011896;2;64,4419064802;2;67,8369785563;2;69,3816486846;2;68,8552803737;2;67,7591857717;2;66,0353046965;2;65,6021419426
2,1;63,8408996292;2,1;62,8985011896;2,1;64,4163495721;2,1;67,8369785563;2,1;69,3816486846;2,1;68,8552803737;2,1;67,7343046683;2,1;66,0612944482;2,1;65,6280165936
2,2;63,8169988371;2,2;62,8985011896;2,2;64,4163495721;2,2;67,8369785563;2,2;69,3816486846;2,2;68,8552803737;2,2;67,7591857717;2,2;66,0612944482;2,2;65,5777956238
2,3;63,8169988371;2,3;62,9236455182;2,3;64,4163495721;2,3;67,8369785563;2,3;69,3816486846;2,3;68,8285602997;2,3;67,7591857717;2,3;66,0612944482;2,3;65,6280165936
2,4;63,8408996292;2,4;62,9236455182;2,4;64,4419064802;2,4;67,8634416801;2,4;69,4085110135;2,4;68,8552803737;2,4;67,7591857717;2,4;66,0612944482;2,4;65,6021419426
2,5;63,8408996292;2,5;62,9487967366;2,5;64,4419064802;2,5;67,8369785563;2,5;69,3816486846;2,5;68,8552803737;2,5;67,7591857717;2,5;66,0612944482;2,5;65,6280165936
2,6;63,8408996292;2,6;62,9236455182;2,6;64,4163495721;2,6;67,8369785563;2,6;69,3816486846;2,6;68,8552803737;2,6;67,7591857717;2,6;66,0612944482;2,6;65,6280165936
2,7;63,8663009081;2,7;62,9487967366;2,7;64,4419064802;2,7;67,8369785563;2,7;69,3816486846;2,7;68,8285602997;2,7;67,7343046683;2,7;66,0612944482;2,7;65,6021419426
2,8;63,8663009081;2,8;62,9487967366;2,8;64,4419064802;2,8;67,8120783806;2,8;69,4085110135;2,8;68,8552803737;2,8;67,7591857717;2,8;66,0612944482;2,8;65,6280165936
2,9;63,8408996292;2,9;62,9487967366;2,9;64,4419064802;2,9;67,8120783806;2,9;69,4085110135;2,9;68,8285602997;2,9;67,7591857717;2,9;66,0612944482;2,9;65,6021419426
3;63,8663009081;3;62,9724747654;3;64,4163495721;3;67,8120783806;3;69,3816486846;3;68,8285602997;3;67,7591857717;3;66,0612944482;3;65,6021419426
3,1;63,8663009081;3,1;62,9724747654;3,1;64,4163495721;3,1;67,8369785563;3,1;69,3816486846;3,1;68,8285602997;3,1;67,7856286312;3,1;66,0353046965;3,1;65,6538981343
3,2;63,8663009081;3,2;62,9724747654;3,2;64,4163495721;3,2;67,8369785563;3,2;69,4085110135;3,2;68,8552803737;3,2;67,7591857717;3,2;66,0353046965;3,2;65,6280165936
3,3;63,8663009081;3,3;62,9724747654;3,3;64,4419064802;3,3;67,8369785563;3,3;69,4085110135;3,3;68,8552803737;3,3;67,7591857717;3,3;66,0353046965;3,3;65,6021419426
3,4;63,8917090767;3,4;62,9976393582;3,4;64,4419064802;3,4;67,8120783806;3,4;69,4085110135;3,4;68,8552803737;3,4;67,7591857717;3,4;66,0353046965;3,4;65,6021419426
3,5;63,8663009081;3,5;62,9724747654;3,5;64,4419064802;3,5;67,8120783806;3,5;69,3816486846;3,5;68,8552803737;3,5;67,7591857717;3,5;66,0353046965;3,5;65,6021419426
3,6;63,8917090767;3,6;62,9976393582;3,6;64,4419064802;3,6;67,8120783806;3,6;69,3816486846;3,6;68,8552803737;3,6;67,7591857717;3,6;66,0612944482;3,6;65,6021419426
3,7;63,8917090767;3,7;62,9976393582;3,7;64,4419064802;3,7;67,8120783806;3,7;69,3816486846;3,7;68,8552803737;3,7;67,7343046683;3,7;66,0612944482;3,7;65,6280165936
3,8;63,8917090767;3,8;62,9976393582;3,8;64,4419064802;3,8;67,8120783806;3,8;69,4085110135;3,8;68,8552803737;3,8;67,7856286312;3,8;66,0612944482;3,8;65,6021419426
3,9;63,8917090767;3,9;62,9976393582;3,9;64,467470278;3,9;67,8120783806;3,9;69,3816486846;3,9;68,8552803737;3,9;67,7591857717;3,9;66,0612944482;3,9;65,6021419426
4;63,9156289411;4;62,9976393582;4;64,4163495721;4;67,8120783806;4;69,4085110135;4;68,8820073376;4;67,7856286312;4;66,0612944482;4;65,6021419426
4,1;63,9156289411;4,1;62,9724747654;4,1;64,4419064802;4,1;67,7856286312;4,1;69,3816486846;4,1;68,8552803737;4,1;67,7591857717;4,1;66,0353046965;4,1;65,6280165936
4,2;63,8917090767;4,2;62,9724747654;4,2;64,4419064802;4,2;67,7856286312;4,2;69,3816486846;4,2;68,8552803737;4,2;67,7856286312;4,2;66,0612944482;4,2;65,6021419426
4,3;63,8917090767;4,3;62,9236455182;4,3;64,4163495721;4,3;67,8120783806;4,3;69,4085110135;4,3;68,8552803737;4,3;67,7591857717;4,3;66,0612944482;4,3;65,6021419426
4,4;63,9156289411;4,4;62,9236455182;4,4;64,4163495721;4,4;67,7856286312;4,4;69,4085110135;4,4;68,8552803737;4,4;67,7591857717;4,4;66,0612944482;4,4;65,6021419426
4,5;63,8917090767;4,5;62,9236455182;4,5;64,4419064802;4,5;67,7856286312;4,5;69,4085110135;4,5;68,8552803737;4,5;67,7591857717;4,5;66,0612944482;4,5;65,6021419426
4,6;63,8917090767;4,6;62,9236455182;4,6;64,4163495721;4,6;67,8120783806;4,6;69,4085110135;4,6;68,8820073376;4,6;67,7591857717;4,6;66,0612944482;4,6;65,6280165936
4,7;63,8917090767;4,7;62,9236455182;4,7;64,4419064802;4,7;67,8120783806;4,7;69,4085110135;4,7;68,8820073376;4,7;67,7591857717;4,7;66,0612944482;4,7;65,6021419426
4,8;63,8917090767;4,8;62,9236455182;4,8;64,4419064802;4,8;67,8120783806;4,8;69,4085110135;4,8;68,8552803737;4,8;67,7591857717;4,8;66,0612944482;4,8;65,6280165936
4,9;63,8663009081;4,9;62,9236455182;4,9;64,4419064802;4,9;67,8369785563;4,9;69,4085110135;4,9;68,8552803737;4,9;67,7591857717;4,9;66,0612944482;4,9;65,6021419426
5;63,8917090767;5;62,9724747654;5;64,4163495721;5;67,8634416801;5;69,3816486846;5;68,8552803737;5;67,7591857717;5;66,0612944482;5;65,6021419426
